fill date,Site,date of deployment,date of retrieval,numDaysField,initialMass,dryMass,Source_Cond,Site_Cond,Batch,Site,numDaysField,Batch,initialMass,dryMass,Source_Cond,Site_Cond,,,,,,,
27/9/2018,9,4/10/2018,1/11/2018,28,6.02,4.63,wet,wet,W4,9,28,W4,6.02,4.63,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
12/10/2018,9,18/10/2018,15/11/2018,28,6.66,4.64,wet,wet,W5,9,28,W5,6.66,4.64,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
11/10/2018,9,18/10/2018,15/11/2018,28,6.28,4.84,dry,wet,D5,9,28,D5,6.28,4.84,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
27/9/2018,9,4/10/2018,1/11/2018,28,6.07,4.95,wet,wet,W4,9,28,W4,6.07,4.95,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
26/10/2018,9,1/11/2018,26/12/2018,55,6.05,4.69,wet,wet,W6,9,55,W6,6.05,4.69,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
26/10/2018,9,1/11/2018,26/12/2018,55,6.15,4.88,wet,wet,W6,9,55,W6,6.15,4.88,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
26/10/2018,9,1/11/2018,26/12/2018,55,6.14,4.88,wet,wet,W6,9,55,W6,6.14,4.88,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/10/2018,9,1/11/2018,26/12/2018,55,6.16,5.04,dry,wet,D6,9,55,D6,6.16,5.04,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/10/2018,9,1/11/2018,26/12/2018,55,6.37,5.23,dry,wet,D6,9,55,D6,6.37,5.23,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/10/2018,9,1/11/2018,26/12/2018,55,6.6,5.35,dry,wet,D6,9,55,D6,6.6,5.35,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14/9/2018,9,18/9/2018,15/11/2018,58,6.12,3.89,wet,wet,W3,9,58,W3,6.12,3.89,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14/9/2018,9,18/9/2018,15/11/2018,58,6.03,4.02,wet,wet,W3,9,58,W3,6.03,4.02,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14/9/2018,9,18/9/2018,15/11/2018,58,6.03,4.37,wet,wet,W3,9,58,W3,6.03,4.37,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,9,18/9/2018,15/11/2018,58,6.13,4.51,dry,wet,D3,9,58,D3,6.13,4.51,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,9,18/9/2018,15/11/2018,58,6.09,4.56,dry,wet,D3,9,58,D3,6.09,4.56,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,9,18/9/2018,15/11/2018,58,6.15,4.71,dry,wet,D3,9,58,D3,6.15,4.71,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,9,18/9/2018,15/11/2018,58,6.17,4.76,dry,wet,D3,9,58,D3,6.17,4.76,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,9,6/9/2018,26/12/2018,111,6.04,4.2,dry,wet,W1,9,111,D1,6.04,4.2,dry,wet,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,9,6/9/2018,26/12/2018,111,6.17,4.24,dry,wet,W1,9,111,D1,6.17,4.24,dry,wet,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,9,6/9/2018,26/12/2018,111,6.56,4.46,dry,wet,W1,9,111,D1,6.56,4.46,dry,wet,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,9,6/9/2018,26/12/2018,111,6.01,4.61,wet,wet,W1,9,111,W1,6.01,4.61,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,9,6/9/2018,26/12/2018,111,6.02,4.65,dry,wet,W1,9,111,D1,6.02,4.65,dry,wet,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,9,6/9/2018,26/12/2018,111,6.11,4.72,wet,wet,W1,9,111,W1,6.11,4.72,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,9,6/9/2018,26/12/2018,111,6.38,4.73,wet,wet,W1,9,111,W1,6.38,4.73,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14/9/2018,9,18/9/2018,10/1/2019,114,6.14,3.6,wet,wet,W3,9,114,W3,6.14,3.6,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,9,18/9/2018,10/1/2019,114,6.01,4.21,dry,wet,W2,9,114,D2,6.01,4.21,dry,wet,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,9,18/9/2018,10/1/2019,114,6.06,4.3,dry,wet,W2,9,114,D2,6.06,4.3,dry,wet,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,9,18/9/2018,10/1/2019,114,6.31,4.57,wet,wet,W2,9,114,W2,6.31,4.57,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,9,18/9/2018,10/1/2019,114,6.13,4.59,dry,wet,W2,9,114,D2,6.13,4.59,dry,wet,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,9,18/9/2018,10/1/2019,114,6.28,4.64,wet,wet,W2,9,114,W2,6.28,4.64,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,9,18/9/2018,10/1/2019,114,6.4,4.97,wet,wet,W2,9,114,W2,6.4,4.97,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/11/2018,9,29/11/2018,23/7/2019,236,6.15,3.4,dry,wet,D7,9,236,D7,6.15,3.4,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/11/2018,9,29/11/2018,23/7/2019,236,6.23,3.42,dry,wet,D7,9,236,D7,6.23,3.42,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22/11/2018,9,29/11/2018,23/7/2019,236,6.1,3.42,wet,wet,W7,9,236,W7,6.1,3.42,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22/11/2018,9,29/11/2018,23/7/2019,236,6.17,3.5,wet,wet,W7,9,236,W7,6.17,3.5,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22/11/2018,9,29/11/2018,23/7/2019,236,6.01,3.57,wet,wet,W7,9,236,W7,6.01,3.57,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
12/10/2018,9,18/10/2018,11/6/2019,236,6.53,3.59,wet,wet,W5,9,236,W5,6.53,3.59,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/11/2018,9,29/11/2018,23/7/2019,236,6.06,3.87,dry,wet,D7,9,236,D7,6.06,3.87,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
11/10/2018,9,18/10/2018,11/6/2019,236,6.05,4.01,dry,wet,D5,9,236,D5,6.05,4.01,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,9,11/6/2019,11/2/2020,245,6.16,2.82,dry,wet,D9,9,245,D9,6.16,2.82,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,9,11/6/2019,11/2/2020,245,6.03,2.96,wet,wet,D9,9,245,W9,6.03,2.96,wet,wet,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,9,11/6/2019,11/2/2020,245,6,3.26,wet,wet,D9,9,245,W9,6,3.26,wet,wet,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,9,11/6/2019,11/2/2020,245,6.16,3.93,dry,wet,D9,9,245,D9,6.16,3.93,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/9/2018,9,4/10/2018,11/6/2019,250,6.08,3.47,dry,wet,D4,9,250,D4,6.08,3.47,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
27/9/2018,9,4/10/2018,11/6/2019,250,6.18,3.71,wet,wet,W4,9,250,W4,6.18,3.71,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,9,6/9/2018,11/2/2020,523,6.11,3.36,wet,wet,W1,9,523,W1,6.11,3.36,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14/9/2018,10,25/9/2018,25/9/2018,0,6.01,4.2,wet,wet,W3,10,0,W3,6.01,4.2,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,10,25/9/2018,25/9/2018,0,6.04,5.08,dry,wet,D3,10,0,D3,6.04,5.08,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/9/2018,10,9/10/2018,9/10/2018,0,6.06,5.14,dry,wet,D4,10,0,D4,6.06,5.14,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
27/9/2018,10,9/10/2018,9/10/2018,0,6.03,5.34,wet,wet,W4,10,0,W4,6.03,5.34,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,10,11/9/2018,11/9/2018,0,6.04,5.36,wet,wet,D1,10,0,W1,6.04,5.36,wet,wet,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,10,18/6/2019,18/6/2019,0,6,5.38,wet,wet,D9,10,0,W9,6,5.38,wet,wet,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,10,11/9/2018,11/9/2018,0,6.04,5.42,dry,wet,D1,10,0,D1,6.04,5.42,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/10/2018,10,5/11/2018,5/11/2018,0,6.3,5.46,dry,wet,D6,10,0,D6,6.3,5.46,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,10,18/6/2019,18/6/2019,0,6.14,5.52,dry,wet,D9,10,0,D9,6.14,5.52,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
26/10/2018,10,5/11/2018,5/11/2018,0,6.65,5.84,wet,wet,W6,10,0,W6,6.65,5.84,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/9/2018,10,9/10/2018,5/11/2018,27,6,4.51,dry,wet,D4,10,27,D4,6,4.51,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
27/9/2018,10,9/10/2018,5/11/2018,27,6.12,4.75,wet,wet,W4,10,27,W4,6.12,4.75,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/9/2018,10,9/10/2018,5/11/2018,27,6.08,4.76,dry,wet,D4,10,27,D4,6.08,4.76,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
27/9/2018,10,9/10/2018,5/11/2018,27,6.03,4.83,wet,wet,W4,10,27,W4,6.03,4.83,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7/12/2018,10,18/12/2018,15/1/2019,28,6.04,3.98,dry,wet,D8,10,28,D8,6.04,3.98,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
12/10/2018,10,23/10/2018,20/11/2018,28,6.63,4.01,wet,wet,W5,10,28,W5,6.63,4.01,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/12/2018,10,18/12/2018,15/1/2019,28,6.05,4.15,wet,wet,W8,10,28,W8,6.05,4.15,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7/12/2018,10,18/12/2018,15/1/2019,28,6.02,4.25,dry,wet,D8,10,28,D8,6.02,4.25,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7/12/2018,10,18/12/2018,15/1/2019,28,6.05,4.27,dry,wet,D8,10,28,D8,6.05,4.27,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
12/10/2018,10,23/10/2018,20/11/2018,28,6.57,4.34,wet,wet,W5,10,28,W5,6.57,4.34,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/12/2018,10,18/12/2018,15/1/2019,28,6,4.37,wet,wet,W8,10,28,W8,6,4.37,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
11/10/2018,10,23/10/2018,20/11/2018,28,6.05,4.43,dry,wet,D5,10,28,D5,6.05,4.43,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/12/2018,10,18/12/2018,15/1/2019,28,6.06,4.56,wet,wet,W8,10,28,W8,6.06,4.56,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
11/10/2018,10,23/10/2018,20/11/2018,28,6,4.61,dry,wet,D5,10,28,D5,6,4.61,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14/9/2018,10,25/9/2018,20/11/2018,56,6.16,2.79,wet,wet,W3,10,56,W3,6.16,2.79,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14/9/2018,10,25/9/2018,20/11/2018,56,6.07,3.66,wet,wet,W3,10,56,W3,6.07,3.66,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14/9/2018,10,25/9/2018,20/11/2018,56,6.21,4.04,wet,wet,W3,10,56,W3,6.21,4.04,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,10,25/9/2018,20/11/2018,56,6.09,4.09,dry,wet,D3,10,56,D3,6.09,4.09,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14/9/2018,10,25/9/2018,20/11/2018,56,6.19,4.22,wet,wet,W3,10,56,W3,6.19,4.22,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,10,25/9/2018,20/11/2018,56,6.04,4.24,dry,wet,D3,10,56,D3,6.04,4.24,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,10,25/9/2018,20/11/2018,56,6.12,4.52,dry,wet,D3,10,56,D3,6.12,4.52,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,10,25/9/2018,20/11/2018,56,6.13,4.53,dry,wet,D3,10,56,D3,6.13,4.53,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
26/10/2018,10,5/11/2018,2/1/2019,58,6.25,4.52,wet,wet,W6,10,58,W6,6.25,4.52,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
26/10/2018,10,5/11/2018,2/1/2019,58,6.17,4.67,wet,wet,W6,10,58,W6,6.17,4.67,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/10/2018,10,5/11/2018,2/1/2019,58,6.16,4.76,dry,wet,D6,10,58,D6,6.16,4.76,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/10/2018,10,5/11/2018,2/1/2019,58,6.31,4.83,dry,wet,D6,10,58,D6,6.31,4.83,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
26/10/2018,10,5/11/2018,2/1/2019,58,6.44,4.93,wet,wet,W6,10,58,W6,6.44,4.93,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/10/2018,10,5/11/2018,2/1/2019,58,6.2,4.94,dry,wet,D6,10,58,D6,6.2,4.94,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,10,11/9/2018,2/1/2019,113,6.06,3.71,dry,wet,D2,10,113,D2,6.06,3.71,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,10,11/9/2018,2/1/2019,113,6.01,3.97,dry,wet,D1,10,113,D1,6.01,3.97,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,10,11/9/2018,2/1/2019,113,6.03,4.01,dry,wet,D2,10,113,D2,6.03,4.01,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,10,11/9/2018,2/1/2019,113,6.12,4.02,wet,wet,D1,10,113,W1,6.12,4.02,wet,wet,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,10,11/9/2018,2/1/2019,113,6.06,4.08,wet,wet,D2,10,113,W2,6.06,4.08,wet,wet,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,10,11/9/2018,2/1/2019,113,6.11,4.1,wet,wet,D1,10,113,W1,6.11,4.1,wet,wet,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,10,11/9/2018,2/1/2019,113,6.23,4.34,wet,wet,D2,10,113,W2,6.23,4.34,wet,wet,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,10,11/9/2018,2/1/2019,113,6.06,4.39,wet,wet,D1,10,113,W1,6.06,4.39,wet,wet,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,10,11/9/2018,2/1/2019,113,6.1,4.4,dry,wet,D2,10,113,D2,6.1,4.4,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,10,11/9/2018,2/1/2019,113,6.26,4.47,wet,wet,D1,10,113,W1,6.26,4.47,dry,wet,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
3/9/2018,10,11/9/2018,2/1/2019,113,6.27,4.47,dry,wet,D1,10,113,D1,6.27,4.47,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
3/9/2018,10,11/9/2018,2/1/2019,113,6.11,4.55,dry,wet,D1,10,113,D1,6.11,4.55,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,10,11/9/2018,2/1/2019,113,6.35,4.61,dry,wet,D1,10,113,D1,6.35,4.61,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,10,11/9/2018,2/1/2019,113,6.89,4.9,wet,wet,D2,10,113,W2,6.89,4.9,wet,wet,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
28/9/2018,10,9/10/2018,3/6/2019,237,6.01,3.61,dry,wet,D4,10,237,D4,6.01,3.61,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
27/9/2018,10,9/10/2018,3/6/2019,237,6.05,3.63,wet,wet,W4,10,237,W4,6.05,3.63,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22/11/2018,10,4/12/2018,30/7/2019,238,6.04,2.08,wet,wet,W7,10,238,W7,6.04,2.08,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22/11/2018,10,4/12/2018,30/7/2019,238,6.1,2.73,wet,wet,W7,10,238,W7,6.1,2.73,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22/11/2018,10,4/12/2018,30/7/2019,238,6.06,2.83,wet,wet,W7,10,238,W7,6.06,2.83,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/11/2018,10,4/12/2018,30/7/2019,238,6.17,3.11,dry,wet,D7,10,238,D7,6.17,3.11,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/11/2018,10,4/12/2018,30/7/2019,238,6.28,3.44,dry,wet,D7,10,238,D7,6.28,3.44,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/11/2018,10,4/12/2018,30/7/2019,238,6.26,3.91,dry,wet,D7,10,238,D7,6.26,3.91,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
11/10/2018,10,23/10/2018,18/6/2019,238,6.03,3.95,dry,wet,D5,10,238,D5,6.03,3.95,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,10,18/6/2019,18/2/2020,245,6.06,1.75,dry,wet,D9,10,245,D9,6.06,1.75,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,10,18/6/2019,18/2/2020,245,6.16,2.38,dry,wet,D9,10,245,D9,6.16,2.38,dry,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,10,18/6/2019,18/2/2020,245,6,2.76,wet,wet,D9,10,245,W9,6,2.76,wet,wet,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,10,18/6/2019,18/2/2020,245,6.05,2.79,wet,wet,D9,10,245,W9,6.05,2.79,wet,wet,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
12/10/2018,10,23/10/2018,3/3/2020,497,6.65,1.55,wet,wet,W5,10,497,W5,6.65,1.55,wet,wet,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
12/10/2018,107,18/10/2018,18/10/2018,0,6.64,4.48,wet,dry,W5,107,0,W5,6.64,4.48,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,107,18/9/2018,18/9/2018,0,6,5.02,dry,dry,D3,107,0,D3,6,5.02,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/9/2018,107,4/10/2018,4/10/2018,0,6.04,5.15,dry,dry,D4,107,0,D4,6.04,5.15,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/11/2018,107,29/11/2018,29/11/2019,0,6.37,5.19,dry,dry,D7,107,0,D7,6.37,5.19,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,107,18/9/2018,18/9/2018,0,6.13,5.2,dry,dry,D3,107,0,D3,6.13,5.2,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14/9/2018,107,18/9/2018,18/9/2018,0,6.47,5.26,wet,dry,W3,107,0,W3,6.47,5.26,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,107,6/9/2018,6/9/2018,0,6.04,5.29,dry,dry,W1,107,0,D1,6.04,5.29,dry,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
11/10/2018,107,18/10/2018,18/10/2018,0,6.01,5.3,dry,dry,D5,107,0,D5,6.01,5.3,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
27/9/2018,107,4/10/2018,4/10/2018,0,6,5.39,wet,dry,W4,107,0,W4,6,5.39,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/10/2018,107,1/11/2018,1/11/2018,0,6.19,5.42,dry,dry,D6,107,0,D6,6.19,5.42,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,107,6/9/2018,6/9/2018,0,6.09,5.43,wet,dry,W1,107,0,W1,6.09,5.43,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
26/10/2018,107,1/11/2018,1/11/2018,0,6.08,5.43,wet,dry,W6,107,0,W6,6.08,5.43,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22/11/2018,107,29/11/2018,29/11/2019,0,6.02,5.43,wet,dry,W7,107,0,W7,6.02,5.43,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
27/9/2018,107,4/10/2018,1/11/2018,28,6.08,2.28,wet,dry,W4,107,28,W4,6.08,2.28,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
12/10/2018,107,18/10/2018,15/11/2018,28,6.58,3.75,wet,dry,W5,107,28,W5,6.58,3.75,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7/12/2018,107,13/12/2018,10/1/2019,28,6.01,3.8,dry,dry,D8,107,28,D8,6.01,3.8,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
27/9/2018,107,4/10/2018,1/11/2018,28,6.01,3.86,wet,dry,W4,107,28,W4,6.01,3.86,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/12/2018,107,13/12/2018,10/1/2019,28,6.03,3.94,wet,dry,W8,107,28,W8,6.03,3.94,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7/12/2018,107,13/12/2018,10/1/2019,28,6.05,3.96,dry,dry,D8,107,28,D8,6.05,3.96,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/12/2018,107,13/12/2018,10/1/2019,28,6.02,4.09,wet,dry,W8,107,28,W8,6.02,4.09,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7/12/2018,107,13/12/2018,10/1/2019,28,6.11,4.13,dry,dry,D8,107,28,D8,6.11,4.13,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/9/2018,107,4/10/2018,1/11/2018,28,6.03,4.17,dry,dry,D4,107,28,D4,6.03,4.17,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/12/2018,107,13/12/2018,10/1/2019,28,6.05,4.22,wet,dry,W8,107,28,W8,6.05,4.22,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
11/10/2018,107,18/10/2018,15/11/2018,28,6.02,4.29,dry,dry,D5,107,28,D5,6.02,4.29,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
11/10/2018,107,18/10/2018,15/11/2018,28,6.04,4.31,dry,dry,D5,107,28,D5,6.04,4.31,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
12/10/2018,107,18/10/2018,15/11/2018,28,6.89,4.54,wet,dry,W5,107,28,W5,6.89,4.54,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/9/2018,107,4/10/2018,1/11/2018,28,6.12,4.58,dry,dry,D4,107,28,D4,6.12,4.58,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/10/2018,107,1/11/2018,26/12/2018,55,6.09,1.34,dry,dry,D6,107,55,D6,6.09,1.34,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/10/2018,107,1/11/2018,26/12/2018,55,6.31,2.25,dry,dry,D6,107,55,D6,6.31,2.25,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
26/10/2018,107,1/11/2018,26/12/2018,55,6.12,3.39,wet,dry,W6,107,55,W6,6.12,3.39,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
